transcript_id,SRR10416456-sorted,SRR10416457-sorted,SRR10416458-sorted,SRR10416459-sorted,SRR10416460-sorted,SRR10416461-sorted,SRR10416462-sorted,SRR10416463-sorted,SRR10416464-sorted,SRR10416465-sorted,SRR10416466-sorted,SRR10416467-sorted
MSTRG.4719.1,0,0,0,0,0,0,0,0,0,0,0,36
MSTRG.4727.1,0,0,0,4,0,0,0,2,2,0,0,55
MSTRG.4728.1,0,56,0,121,0,120,0,0,1,8,0,10
MSTRG.4730.1,0,0,0,3,0,3,0,0,0,5,0,29
MSTRG.4731.1,0,0,0,26,0,0,0,0,0,0,0,0
MSTRG.4735.1,0,0,0,0,0,0,0,0,0,0,0,46
MSTRG.4744.1,0,0,0,39,12,135,1,4,0,0,9,64
MSTRG.4750.1,0,0,0,0,0,0,0,0,0,0,0,24
MSTRG.4752.1,0,0,0,0,0,0,0,0,0,20,0,69
MSTRG.4782.1,0,0,0,0,0,0,0,0,0,0,0,30
MSTRG.4793.1,0,0,0,0,11,986,1431,135,0,195,0,760
MSTRG.4793.2,0,0,0,0,0,0,0,0,0,0,0,96
MSTRG.4800.1,0,0,0,0,0,0,0,0,0,0,0,38
MSTRG.4808.1,0,0,0,0,0,0,0,0,0,0,0,20
MSTRG.4823.1,0,0,0,0,0,0,0,0,0,0,0,20
MSTRG.4824.1,0,0,0,96,0,0,0,0,0,0,0,0
MSTRG.4827.1,0,0,0,0,0,0,0,446,0,0,0,0
MSTRG.4845.1,0,0,0,0,0,5,0,2,0,12,14,22
MSTRG.4846.1,0,0,0,0,0,0,0,0,0,0,0,34
MSTRG.4852.1,0,0,0,0,0,29,0,0,0,0,0,46
MSTRG.4854.1,0,0,0,0,0,0,0,0,0,0,0,50
MSTRG.4895.1,0,0,0,76,0,0,0,20,20,243,0,0
MSTRG.4896.1,0,0,0,0,0,0,0,0,112,59,0,1
MSTRG.4904.1,0,0,0,24,0,168,0,0,0,0,0,73
MSTRG.4908.1,0,0,0,0,0,0,0,0,0,95,0,69
MSTRG.4910.1,0,0,0,0,0,0,0,0,130,0,0,59
MSTRG.4914.1,0,0,0,0,0,21,0,3,0,0,19,51
MSTRG.4917.1,0,0,0,0,0,0,0,0,0,128,2,0
MSTRG.4923.1,0,0,0,0,0,3,0,0,0,0,127,5
MSTRG.4925.1,0,700,0,46,0,0,0,0,0,0,0,0
MSTRG.4937.1,0,0,0,17,0,0,0,0,95,53,0,0
MSTRG.4941.1,0,0,0,63,0,0,0,0,0,0,0,0
MSTRG.4954.1,0,0,0,0,0,0,0,0,0,66,0,0
MSTRG.4956.1,0,0,0,0,0,0,0,0,0,0,0,24
MSTRG.4960.1,0,0,0,0,0,0,0,0,0,0,0,46
MSTRG.4985.1,0,0,0,0,3,0,0,43,96,113,0,6
MSTRG.4995.1,0,0,0,0,0,0,0,0,0,0,0,37
MSTRG.5000.1,0,0,0,98,0,0,0,0,0,0,0,0
MSTRG.5011.1,0,0,0,0,336,0,0,160,0,0,0,220
MSTRG.5014.1,0,0,0,0,0,0,0,0,2,0,303,0
MSTRG.5023.1,0,0,0,0,0,0,0,0,0,0,178,0
MSTRG.5036.1,0,0,0,0,0,0,0,0,0,22,0,30
MSTRG.5037.1,0,0,0,0,0,0,0,0,0,103,0,0
MSTRG.5046.1,0,0,0,79,0,0,0,0,0,0,0,0
MSTRG.5047.1,0,0,0,0,0,0,0,0,0,0,0,24
MSTRG.5049.1,0,0,0,0,0,0,0,0,0,11,11,37
MSTRG.5064.1,0,0,0,0,0,0,3,124,0,54,200,262
MSTRG.5065.1,0,0,0,0,3,0,0,0,0,0,0,68
MSTRG.5068.1,0,0,0,0,0,0,0,0,0,150,1,13
MSTRG.5069.1,0,0,0,0,0,0,0,0,0,0,0,53
MSTRG.5106.1,0,0,0,0,0,0,0,0,0,144,0,89
MSTRG.5109.1,0,0,0,0,0,0,0,0,0,0,0,31
MSTRG.5117.1,0,0,0,0,6,0,0,0,0,0,0,33
MSTRG.5123.1,0,0,0,0,0,0,0,0,0,0,0,32
MSTRG.5138.1,0,0,0,5,0,0,5,0,50,171,0,46
MSTRG.5140.1,0,0,0,117,5,0,0,0,56,0,17,113
MSTRG.5181.1,0,0,0,0,0,0,0,0,0,39,0,0
MSTRG.5197.1,0,0,0,74,0,0,0,1,0,0,0,7
MSTRG.5212.1,0,0,0,100,0,0,0,0,233,28,119,16
MSTRG.5215.1,0,26,0,144,0,0,0,0,0,0,0,0
MSTRG.5218.1,0,0,50,0,0,226,0,31,353,0,8,141
MSTRG.5223.1,0,0,0,0,0,0,16,12,37,15,2,90
MSTRG.5226.1,0,0,0,178,85,0,0,98,0,67,0,505
MSTRG.5232.1,0,0,0,0,37,0,0,0,0,0,0,60
MSTRG.5233.1,0,0,0,0,0,0,0,0,0,0,0,69
MSTRG.5234.1,0,0,0,3,0,0,0,0,0,0,0,18
MSTRG.5236.1,0,0,0,0,0,0,0,0,157,0,0,0
MSTRG.5283.1,0,0,0,205,17,16,0,104,18,464,11,68
MSTRG.5299.1,0,0,0,0,0,0,0,88,16,0,0,5
MSTRG.5300.1,0,0,0,13,0,0,0,0,7,0,0,24
MSTRG.5318.1,0,0,0,0,0,0,0,0,0,0,0,26
MSTRG.5326.1,0,0,0,0,0,3,0,162,0,0,46,342
MSTRG.5340.1,0,0,0,0,0,0,0,0,0,10,0,30
MSTRG.5348.1,0,0,0,79,0,0,0,0,0,0,0,1
MSTRG.5356.1,0,0,0,0,323,548,673,979,91,231,1380,1403
MSTRG.5360.1,0,0,0,0,0,0,0,0,0,0,0,38
MSTRG.5365.1,0,1,0,23,1553,62,0,60,0,11,162,260
MSTRG.5370.1,0,0,0,0,0,2,0,0,0,219,2,0
MSTRG.5377.1,0,0,0,0,0,0,0,0,215,0,0,0
MSTRG.5379.1,0,0,0,0,0,0,0,0,0,0,0,47
MSTRG.5384.1,0,0,0,0,0,0,0,0,1,0,0,30
MSTRG.5387.1,0,0,0,0,0,0,0,0,0,275,0,0
MSTRG.5424.1,0,0,0,0,0,0,0,197,0,21,0,0
MSTRG.5426.1,0,446,0,16,0,0,0,0,0,0,2,0
MSTRG.5435.1,0,0,0,1,0,0,0,0,0,0,0,41
MSTRG.5440.1,0,0,0,0,0,0,0,0,0,0,0,27
MSTRG.5443.1,0,0,0,0,0,0,0,286,0,0,0,0
MSTRG.5450.1,0,0,0,0,0,0,0,0,0,0,0,29
MSTRG.5451.1,0,0,0,0,0,0,0,0,0,0,73,0
MSTRG.5454.1,0,0,0,56,0,0,0,0,175,0,211,23
MSTRG.5463.1,0,0,0,0,0,0,0,0,0,0,0,51
MSTRG.5467.1,0,0,0,0,0,0,0,2,0,0,0,65
MSTRG.5477.1,0,0,0,0,0,0,0,0,0,0,0,27
MSTRG.5483.1,0,0,0,3,0,0,0,2,11,0,49,36
MSTRG.5486.1,0,0,0,0,0,0,0,0,0,0,0,48
MSTRG.5488.1,0,0,0,0,0,0,0,0,0,0,0,41
MSTRG.5491.1,0,0,0,0,0,0,0,0,0,0,0,46
MSTRG.5512.1,0,0,0,52,0,0,0,0,0,0,0,0
MSTRG.5513.1,0,0,0,0,0,0,0,0,0,0,0,26
MSTRG.5511.1,0,0,0,0,0,0,0,0,0,0,0,77
MSTRG.5516.1,0,0,0,22,0,4,0,0,0,90,0,0
MSTRG.5517.1,0,0,0,25,0,0,0,0,0,0,0,34
MSTRG.5518.1,0,0,0,0,0,0,0,0,0,85,0,37
MSTRG.5524.1,0,0,0,76,0,0,0,0,0,0,0,4
MSTRG.5533.1,0,0,0,0,0,0,0,11,4,0,148,106
MSTRG.5537.1,0,0,0,0,0,1,0,3,0,2,131,100
MSTRG.5542.1,0,0,0,46,0,0,0,0,0,0,423,34
MSTRG.5557.1,0,0,0,0,0,0,0,0,0,0,0,21
MSTRG.5568.1,0,0,0,0,0,0,0,0,0,0,0,17
MSTRG.5571.1,0,0,0,0,0,0,0,3,0,0,169,64
MSTRG.5573.1,0,0,0,0,0,0,0,0,0,0,0,43
MSTRG.5577.1,0,0,0,81,0,0,0,0,0,0,0,0
MSTRG.5591.1,0,0,0,0,0,0,0,0,0,0,181,5
MSTRG.5594.1,0,0,1566,0,0,0,0,2,0,0,2,2
MSTRG.5598.1,0,0,0,0,59,0,0,0,0,0,0,28
MSTRG.5599.1,0,0,0,0,164,0,0,0,0,0,0,39
MSTRG.5604.1,0,0,0,0,513,0,0,0,0,0,38,89
MSTRG.5615.1,0,0,0,0,0,0,0,0,0,0,0,120
MSTRG.5624.1,0,0,0,0,0,0,0,0,0,0,67,24
MSTRG.5626.1,0,0,0,0,0,0,0,0,0,0,0,35
MSTRG.5638.1,0,0,0,13,2,0,0,72,80,0,0,21
MSTRG.5641.1,0,0,63,292,2,89,0,419,22,0,2,87
MSTRG.5644.1,0,0,0,49,0,0,0,0,0,0,0,0
MSTRG.5645.1,0,0,0,5,0,0,0,76,0,0,0,18
MSTRG.5647.1,0,0,0,0,0,0,0,0,0,476,0,0
MSTRG.5652.1,0,0,0,0,0,0,0,117,0,0,0,0
MSTRG.5666.1,0,0,0,0,0,0,0,0,0,0,0,33
MSTRG.5688.1,0,0,0,0,0,0,0,0,0,127,0,4
MSTRG.5692.1,0,0,0,0,0,0,0,0,0,0,0,36
MSTRG.5696.1,0,286,0,0,0,0,0,121,0,2,0,8
MSTRG.5703.1,0,0,0,0,0,0,0,0,283,0,4,3
MSTRG.5710.1,0,0,0,0,0,0,0,0,0,0,0,26
MSTRG.5718.1,0,0,0,0,0,0,0,0,0,0,0,16
MSTRG.5728.1,0,0,0,0,2,0,13,0,65,0,151,60
MSTRG.5730.1,0,0,0,30,0,0,0,0,0,0,0,9
MSTRG.5747.1,0,0,0,47,0,0,0,0,0,0,0,2
MSTRG.5751.1,0,0,0,0,26,0,0,0,0,0,0,57
MSTRG.5756.1,0,0,0,0,0,0,0,0,94,0,0,11
MSTRG.5758.1,0,0,0,0,0,0,0,0,1,0,0,27
MSTRG.5768.1,0,0,0,0,0,0,0,0,0,0,0,21
MSTRG.5775.1,0,0,0,0,0,0,0,0,0,115,0,8
MSTRG.5779.1,0,0,0,0,0,0,0,0,0,0,0,30
MSTRG.5782.1,0,0,0,0,0,51,221,57,77,0,96,128
MSTRG.5805.1,0,0,0,0,0,0,0,0,12,0,13,45
MSTRG.5812.1,0,0,0,0,0,0,0,0,0,0,0,55
MSTRG.5817.1,0,0,0,0,0,0,0,0,0,0,0,22
MSTRG.5834.1,0,0,0,0,0,0,0,0,0,0,0,27
MSTRG.5836.1,0,0,0,62,0,0,0,0,12,13,0,0
MSTRG.5837.1,0,2,0,59,0,0,0,0,0,0,0,0
MSTRG.5839.1,0,0,0,0,0,0,0,0,0,54,0,38
MSTRG.5842.1,0,0,0,23,109,0,0,0,0,471,0,263
MSTRG.5853.1,0,0,0,0,0,0,0,0,0,85,3,5
MSTRG.5865.1,0,0,393,0,0,0,0,0,0,0,0,47
MSTRG.5872.1,0,0,0,0,0,0,0,0,0,17,0,0
MSTRG.5905.1,0,0,0,0,0,0,0,0,0,0,0,28
MSTRG.5913.1,0,0,0,0,0,0,0,0,0,241,0,0
MSTRG.5923.1,0,0,0,0,0,0,0,47,0,0,0,0
MSTRG.5938.1,0,0,0,0,0,0,0,0,0,0,0,25
MSTRG.5943.1,0,0,0,2,0,0,0,236,0,0,0,52
MSTRG.5945.1,0,2,0,0,0,0,0,0,0,0,712,0
MSTRG.5948.1,0,0,0,0,0,0,0,0,0,0,0,80
MSTRG.5951.1,0,0,0,0,0,0,0,0,0,0,0,77
MSTRG.5952.1,0,0,0,0,0,0,0,0,0,0,0,27
MSTRG.5953.1,0,0,0,115,0,0,0,0,0,0,0,0
MSTRG.5954.1,0,0,0,0,0,0,0,0,0,0,0,21
MSTRG.5957.1,0,0,0,20,0,0,0,65,0,67,0,0
MSTRG.5977.1,0,44,0,32,0,0,0,1,15,75,12,0
MSTRG.5987.1,0,0,0,0,0,0,0,0,17,0,0,0
MSTRG.6001.1,0,0,0,0,0,26,0,0,0,166,0,137
MSTRG.6003.1,0,0,0,93,0,0,0,0,0,0,0,0
MSTRG.6005.1,0,0,0,0,0,0,2644,0,0,0,0,62
MSTRG.6007.1,0,0,0,0,0,0,0,0,0,0,0,33
MSTRG.6008.1,0,0,0,0,0,0,0,0,0,9,0,42
MSTRG.6012.1,0,0,0,0,0,0,0,0,0,0,0,21
MSTRG.6017.1,0,0,0,4,117,2,0,33,0,5,2,99
MSTRG.6021.1,0,0,0,0,0,0,0,0,0,93,0,0
MSTRG.6025.1,0,0,0,68,0,0,0,0,221,2,0,15
MSTRG.6027.1,0,0,0,0,0,0,0,0,0,0,8,90
MSTRG.6028.1,0,0,0,0,0,0,0,0,0,0,0,46
MSTRG.6055.1,0,0,0,0,0,0,0,161,0,0,13,60
MSTRG.6077.1,0,0,0,0,0,0,0,0,0,0,0,18
MSTRG.6079.1,0,0,0,0,0,0,0,0,0,0,0,39
MSTRG.6081.1,0,0,0,0,0,0,0,0,0,0,0,41
MSTRG.6089.1,0,0,0,0,0,0,0,0,0,193,0,0
MSTRG.6104.1,0,0,0,52,0,0,0,0,13,0,0,29
MSTRG.6107.1,0,0,0,9,0,14,0,24,0,145,0,61
MSTRG.6122.1,0,0,0,0,0,0,0,0,0,0,0,32
MSTRG.6135.1,0,0,542,15,0,0,0,0,0,50,3,3
MSTRG.6142.1,0,0,0,0,0,0,0,250,0,0,0,30
MSTRG.6143.1,0,0,0,0,0,0,0,0,0,31,0,159
MSTRG.6147.1,0,0,0,0,0,0,0,2,57,6,0,133
MSTRG.6171.1,0,0,0,45,0,0,0,0,62,0,3,1
MSTRG.6173.1,0,0,0,0,0,0,0,0,28,0,58,47
MSTRG.6174.1,0,0,0,0,0,0,0,0,0,0,0,24
MSTRG.6175.1,0,0,0,0,0,0,0,0,0,35,0,38
MSTRG.6184.1,0,0,0,0,0,0,0,15,0,0,0,3
MSTRG.6182.1,0,0,0,0,0,0,0,0,0,0,0,42
MSTRG.6188.1,0,0,0,243,0,0,0,0,3,0,0,38
MSTRG.6207.1,0,0,0,0,0,0,0,3,0,0,0,64
MSTRG.6215.1,0,0,0,11,3,46,0,37,25,1,0,45
MSTRG.6229.1,0,0,0,0,0,0,0,210,0,0,0,0
MSTRG.6231.1,0,0,0,29,0,0,0,0,117,0,164,49
MSTRG.6238.1,0,0,0,3,0,0,0,0,0,0,0,23
MSTRG.6239.1,0,0,0,0,0,0,0,0,0,0,0,28
MSTRG.6243.1,0,0,0,0,0,0,0,0,18,15,51,31
MSTRG.6247.1,0,15,0,0,1298,421,34,538,11,17,379,1448
MSTRG.6248.1,0,2995,3,0,0,0,0,3,0,0,0,6
MSTRG.6252.1,0,0,0,32,0,239,979,66,359,17,347,368
MSTRG.6272.1,0,0,0,4,0,0,0,0,0,0,0,23
MSTRG.6287.1,0,0,0,0,0,0,0,45,0,0,0,25
MSTRG.6288.1,0,0,0,554,0,3,0,0,0,0,0,0
MSTRG.6293.1,0,0,0,3,0,0,0,3,4,0,0,35
MSTRG.6307.1,0,0,0,0,0,0,0,0,0,21,124,0
MSTRG.6308.1,0,0,0,0,0,0,0,0,0,0,0,42
MSTRG.6312.1,0,0,0,0,10,0,0,0,0,0,0,66
MSTRG.6313.1,0,0,0,4,0,0,0,6,0,77,0,170
MSTRG.6329.1,0,0,0,0,0,0,0,0,0,0,0,27
MSTRG.6332.1,0,0,0,0,0,0,0,0,0,0,0,22
MSTRG.6337.1,0,0,0,0,0,0,0,0,0,0,0,27
MSTRG.6340.1,0,0,0,127,0,0,0,1,0,0,0,0
MSTRG.6343.1,0,0,0,5,6,0,0,0,0,99,0,46
MSTRG.6344.1,0,0,0,0,0,0,0,186,0,0,0,0
MSTRG.6355.1,0,0,0,0,0,0,0,0,0,0,0,33
MSTRG.6365.1,0,0,0,0,0,0,2,0,0,234,0,9
MSTRG.6368.1,0,0,0,0,0,0,0,0,0,0,0,137
MSTRG.6369.1,0,0,0,0,0,0,0,9,6,0,0,83
MSTRG.6370.1,0,0,0,8,0,0,0,0,0,0,0,22
MSTRG.6378.1,0,0,0,0,0,0,0,0,0,0,0,24
MSTRG.6380.1,0,0,0,0,0,0,0,0,0,81,16,0
MSTRG.6408.1,0,0,0,0,0,0,0,0,0,0,0,33
MSTRG.6409.1,0,514,0,52,5,2,0,93,0,0,411,424
MSTRG.6428.1,0,0,0,0,0,0,0,0,0,0,0,34
MSTRG.6431.1,0,0,0,0,0,0,0,0,0,185,0,0
MSTRG.6449.1,0,9,0,19,0,0,20,33,0,2,0,43
MSTRG.6454.1,0,0,0,0,0,0,0,0,63,0,0,0
MSTRG.6462.1,0,0,0,0,0,0,0,0,0,0,0,38
MSTRG.6467.1,0,0,0,0,0,0,0,0,0,0,0,33
MSTRG.6468.1,0,0,0,0,0,0,0,0,0,0,0,20
MSTRG.6480.1,0,0,3,0,0,0,951,0,0,0,0,0
MSTRG.6501.1,0,0,0,0,0,0,0,0,0,0,5,101
MSTRG.6519.1,0,0,0,0,0,0,0,0,17,8,0,0
MSTRG.6527.1,0,0,0,0,0,0,0,0,0,142,0,8
MSTRG.6529.1,0,0,0,0,0,0,0,0,0,19,0,4
MSTRG.6539.1,0,0,0,0,0,0,0,0,0,0,0,44
MSTRG.6541.1,0,0,0,0,0,0,0,0,0,678,0,0
MSTRG.6549.1,0,0,0,0,71,171,216,183,89,0,192,302
MSTRG.6555.1,0,0,0,65,0,0,0,0,0,0,0,3
MSTRG.6557.1,0,0,0,0,0,0,0,0,0,0,0,47
MSTRG.6588.1,0,0,0,0,0,0,0,0,413,13,1,35
MSTRG.6598.1,0,0,0,0,0,0,0,0,0,0,0,74
MSTRG.6600.1,0,0,0,30,86,0,0,11,0,0,0,17
MSTRG.6608.1,0,0,0,2,0,0,0,0,6,0,0,54
MSTRG.6633.1,0,0,0,34,0,0,0,0,0,0,0,0
MSTRG.6672.1,0,0,0,0,0,0,0,0,0,0,0,47
MSTRG.6674.1,0,0,0,0,0,0,0,0,18,29,0,123
MSTRG.6681.1,0,0,0,0,0,0,0,0,0,0,0,30
MSTRG.6687.1,0,0,0,0,0,0,0,0,7,286,0,20
MSTRG.6688.1,0,0,0,0,0,0,0,234,0,0,0,0
MSTRG.6692.1,0,0,0,0,0,0,0,0,74,0,0,0
MSTRG.6709.1,0,0,0,0,0,0,0,0,0,0,0,101
MSTRG.6711.1,0,0,0,72,0,0,0,0,0,0,0,0
MSTRG.6713.1,0,0,0,0,0,0,0,18,0,9,29,287
MSTRG.6715.1,0,0,0,0,0,0,3,248,0,0,0,6
MSTRG.6719.1,0,13,0,2,8,0,0,0,11,87,0,48
MSTRG.6734.1,0,0,0,79,0,0,0,0,0,0,0,0
MSTRG.6739.1,0,0,0,0,0,8,0,4,0,0,0,85
MSTRG.6748.1,0,0,0,0,0,0,0,0,0,0,0,21
MSTRG.6754.1,0,0,0,2,0,0,0,0,0,0,0,119
MSTRG.6756.1,0,5,0,273,406,6,0,35,696,402,69,263
MSTRG.6786.1,0,0,0,0,0,0,0,0,0,589,0,0
MSTRG.6791.1,0,0,0,0,0,0,0,0,0,134,0,0
MSTRG.6795.1,0,0,0,3,0,0,0,0,0,0,0,73
MSTRG.6796.1,0,0,0,0,0,0,0,0,0,0,0,28
MSTRG.6820.1,0,0,0,0,0,0,0,0,0,0,0,59
MSTRG.6830.1,0,0,0,0,0,0,2,1,0,143,0,0
MSTRG.6838.1,0,0,0,0,0,0,0,0,0,0,0,36
MSTRG.6840.1,0,0,0,2,0,0,0,0,0,0,14,9
MSTRG.6845.1,0,0,0,0,0,0,0,0,143,0,0,0
MSTRG.6846.1,0,0,0,0,0,0,0,0,0,38,0,0
MSTRG.6851.1,0,0,0,0,0,0,0,0,0,94,0,311
MSTRG.6856.1,0,0,0,0,0,0,0,0,0,0,0,22
MSTRG.6870.1,0,0,0,0,0,0,0,0,0,0,0,166
MSTRG.6877.1,0,0,0,0,0,0,0,0,143,0,0,0
MSTRG.6878.1,0,0,0,167,0,0,0,0,0,0,0,0
MSTRG.6889.1,0,2,0,79,0,0,0,0,0,0,0,0
MSTRG.6891.1,0,0,0,0,0,0,0,0,0,410,0,0
MSTRG.6894.1,0,0,0,0,0,0,0,0,0,0,0,28
MSTRG.6897.1,0,0,0,0,8,0,0,173,0,0,0,11
MSTRG.6920.1,0,0,0,17,0,0,0,0,0,0,0,0
MSTRG.6925.1,0,0,0,35,0,0,0,0,0,0,0,0
MSTRG.6931.1,0,86,0,4,2,227,0,42,119,714,605,657
MSTRG.6936.1,0,0,0,29,0,0,0,0,0,0,0,0
MSTRG.6974.1,0,0,0,0,0,55,68,5,0,25,0,30
MSTRG.6977.1,0,0,0,81,0,0,0,0,0,0,0,7
MSTRG.6983.1,0,0,0,68,96,2,4,104,0,0,9,245
MSTRG.6986.1,0,70,0,108,0,6,0,0,188,18,0,4
MSTRG.6988.1,0,0,0,0,0,0,0,0,102,0,0,0
MSTRG.6996.1,0,0,0,0,0,0,0,0,0,0,0,26
MSTRG.7023.1,0,6,0,260,14,0,0,0,0,275,0,0
MSTRG.7027.1,0,0,0,12,6,0,0,137,39,38,0,78
MSTRG.7028.1,0,0,30,62,0,811,26,0,110,306,105,458
MSTRG.7029.1,0,0,0,0,0,0,2,45,0,0,0,5
MSTRG.7031.1,0,0,0,59,0,0,0,0,0,0,0,2
MSTRG.7042.1,0,0,0,0,0,0,0,5,0,0,0,52
MSTRG.7045.1,0,0,0,0,0,0,0,0,0,77,0,0
MSTRG.7053.1,0,0,0,0,0,0,231,32,0,32,0,29
MSTRG.7055.1,0,0,0,84,65,0,0,0,0,65,0,255
MSTRG.7055.2,0,0,0,0,111,0,0,0,0,142,0,224
MSTRG.7056.1,0,0,0,0,0,0,0,0,0,0,119,0
MSTRG.7058.1,0,0,0,0,0,0,0,0,0,0,0,78
MSTRG.7060.1,0,0,0,0,0,0,0,0,0,0,2,53
MSTRG.7064.1,0,0,0,53,0,38,0,24,0,0,4,58
MSTRG.7093.1,0,0,0,119,0,0,0,0,0,102,0,18
MSTRG.7098.1,0,2858,580,94,439,167,73,149,76,54,11,559
MSTRG.7144.1,0,0,0,0,0,0,0,2,0,0,3,26
MSTRG.7149.1,0,0,0,0,0,0,0,0,0,0,0,21
MSTRG.7156.1,0,0,0,58,0,0,626,72,0,96,7,119
MSTRG.7160.1,0,0,0,0,0,0,0,0,262,0,0,2
MSTRG.7170.1,0,0,0,0,0,0,0,0,149,0,0,2
MSTRG.7179.1,0,0,0,0,0,0,0,0,0,50,0,0
MSTRG.7184.1,0,0,0,6,0,3,121,6,0,0,39,74
MSTRG.7186.1,0,0,0,28,0,0,0,0,4,14,14,9
MSTRG.7190.1,0,0,0,0,0,0,0,0,0,0,0,29
MSTRG.7192.1,0,0,0,0,0,0,0,0,0,345,0,0
MSTRG.7198.1,0,0,0,0,0,0,0,0,0,0,0,36
MSTRG.7197.1,0,0,0,0,130,0,0,0,0,0,0,0
MSTRG.7199.1,0,0,0,0,0,0,0,0,0,0,0,21
MSTRG.7215.1,0,0,0,0,0,0,0,0,0,31,0,126
MSTRG.7220.1,0,0,0,0,0,0,0,0,0,0,0,46
MSTRG.7235.1,0,0,0,137,0,0,0,0,0,0,0,0
MSTRG.7247.1,0,0,0,0,0,0,0,175,0,0,0,1
MSTRG.7256.1,0,0,0,68,0,0,0,0,0,0,0,0
MSTRG.7259.1,0,0,0,0,0,0,0,0,0,13,0,36
MSTRG.7260.1,0,0,0,13,0,12,49,33,0,8,22,40
MSTRG.7261.1,0,0,0,0,0,0,0,0,0,0,0,36
MSTRG.7267.1,0,0,0,0,0,0,0,0,366,1,0,18
MSTRG.7271.1,0,0,0,0,0,456,0,0,0,0,0,0
MSTRG.7284.1,0,0,0,9,22,2,36,59,0,43,0,69
MSTRG.7291.1,0,0,0,0,0,0,0,1,0,0,0,27
MSTRG.7302.1,0,0,0,64,0,0,0,0,0,0,0,0
MSTRG.7310.1,0,0,0,0,0,0,0,104,0,94,0,0
MSTRG.7315.1,0,0,0,0,0,0,0,0,0,0,0,19
MSTRG.7329.1,0,2,0,27,0,0,0,0,26,6,0,6
MSTRG.7341.1,0,0,0,0,204,63,563,208,0,0,795,390
MSTRG.7342.1,0,0,0,0,0,9,0,6,0,0,0,26
MSTRG.7366.1,0,0,0,0,13,0,0,0,0,0,81,3
MSTRG.7373.1,0,0,0,0,0,0,0,0,0,0,0,38
MSTRG.7374.1,0,0,1,0,606,129,4528,698,4,88,545,939
MSTRG.7375.1,0,0,0,0,0,0,1,2,158,0,0,58
MSTRG.7413.1,0,45,0,0,0,0,0,3,178,3,0,30
MSTRG.7427.1,0,0,0,0,0,0,0,77,11,0,0,39
MSTRG.7432.1,0,0,0,0,0,0,0,0,0,0,0,39
MSTRG.7434.1,0,0,0,128,0,0,0,0,0,4,0,13
MSTRG.7436.1,0,3,0,29,0,3,7,21,12,19,168,33
MSTRG.7463.1,0,0,0,0,5,0,0,0,0,0,0,57
MSTRG.7476.1,0,0,1,0,0,0,0,0,0,0,0,23
MSTRG.7477.1,0,3,0,4,107,2,0,139,0,0,94,436
MSTRG.7479.1,0,0,0,0,0,0,0,0,0,0,0,24
MSTRG.7487.1,0,0,0,0,0,0,0,23,0,14,0,2
MSTRG.7489.1,0,0,0,16,0,0,0,262,2,0,0,50
MSTRG.7491.1,0,0,0,0,0,0,0,0,0,72,0,0
MSTRG.7497.1,0,0,0,0,0,0,0,0,0,26,0,0
MSTRG.7498.1,0,0,0,40,0,0,0,0,0,0,0,49
MSTRG.7528.1,0,0,0,0,0,0,0,0,0,0,15,129
MSTRG.7547.1,0,0,0,3,0,0,0,98,0,0,0,0
MSTRG.7553.1,0,0,0,0,0,0,0,0,310,2,0,0
MSTRG.7567.1,0,0,420,0,0,0,0,0,79,0,0,0
MSTRG.7570.1,0,36,0,30,0,0,0,18,0,18,17,2
MSTRG.7572.1,0,0,0,0,0,7,0,75,229,306,0,8
MSTRG.7578.1,0,0,30,12,0,0,0,31,0,3,0,38
MSTRG.7580.1,0,0,0,4,0,0,0,130,0,0,0,66
MSTRG.7584.1,0,0,3,2,21,0,0,218,340,41,49,124
MSTRG.7590.1,0,0,0,3,0,2,3,398,0,0,0,0
MSTRG.7594.1,0,2,3,660,0,0,0,0,0,0,0,3
MSTRG.7599.1,0,0,0,0,0,0,0,0,0,0,0,21
MSTRG.7604.1,0,0,0,0,0,0,0,0,0,16,0,0
MSTRG.7622.1,0,0,0,90,51,7,11,7,6,14,27,173
MSTRG.7627.1,0,0,0,0,0,0,0,0,0,0,0,29
MSTRG.7633.1,0,0,0,0,0,0,0,106,79,0,0,37
MSTRG.7634.1,0,0,0,0,0,0,0,0,0,89,0,0
MSTRG.7645.1,0,0,0,0,0,0,0,0,0,138,0,5
MSTRG.7655.1,0,64,0,8,208,38,0,3,18,37,0,49
MSTRG.7666.1,0,0,0,99,0,0,0,0,0,0,0,0
MSTRG.7672.1,0,0,0,0,0,0,0,0,0,217,0,0
MSTRG.7676.1,0,0,0,0,0,0,0,0,0,0,0,23
MSTRG.7680.1,0,0,0,0,6,0,0,0,0,0,0,44
MSTRG.7688.1,0,0,0,0,0,0,0,94,0,0,0,4
MSTRG.7707.1,0,0,0,0,0,0,0,0,33,132,0,0
MSTRG.7729.1,0,0,0,0,0,0,0,0,0,0,0,74
MSTRG.7730.1,0,0,0,233,0,0,0,0,0,0,0,0
MSTRG.7737.1,0,0,0,0,0,0,0,0,15,0,0,100
MSTRG.7743.1,0,0,1097,2,0,47,0,0,0,0,2,11
MSTRG.7747.1,0,0,0,0,0,0,0,0,0,216,0,0
MSTRG.7757.1,0,0,0,0,0,0,0,49,0,0,0,0
MSTRG.7765.1,0,0,0,0,0,0,0,0,221,17,19,0
